timestamp_ms,voc,nox,mq135_voltage,mq3_voltage,sht40_temperature,sht40_humidity,bme688_temperature,bme688_humidity,bme688_pressure,bme688_gas_resistance,bme688_iaq,bme688_co2_equivalent,bme688_breath_voc_equivalent,scd40_co2,scd40_temperature,scd40_humidity,label,trial,session_id,elapsed_s
152000,100.687,0.781,0.57,0.38,22.899,54.919,23.364,49.945,994.523,16248.441,49.58,511.235,0.462,654.268,23.142,51.711,ar_limpo,0,ar_limpo_000,152.0
153000,101.641,1.599,0.567,0.351,22.975,54.442,23.432,49.578,994.828,16005.165,49.37,500.409,0.505,647.609,23.005,51.713,ar_limpo,0,ar_limpo_000,153.0
154000,96.004,1.211,0.548,0.338,23.001,55.171,23.369,50.068,993.825,15534.822,52.821,502.68,0.452,667.7,23.054,51.687,ar_limpo,0,ar_limpo_000,154.0
155000,108.853,1.216,0.592,0.341,22.955,54.589,23.357,48.843,994.542,15704.888,51.709,487.018,0.506,635.692,22.998,51.2,ar_limpo,0,ar_limpo_000,155.0
156000,95.265,1.264,0.583,0.353,22.931,53.902,23.329,49.745,994.74,16142.381,50.949,494.181,0.464,657.687,22.97,51.832,ar_limpo,0,ar_limpo_000,156.0
157000,115.343,0.607,0.576,0.346,22.948,54.294,23.502,49.294,993.546,16064.066,46.269,498.442,0.487,647.159,22.989,51.296,ar_limpo,0,ar_limpo_000,157.0
158000,95.604,1.514,0.597,0.341,23.087,54.53,23.291,48.991,993.444,16114.969,49.023,516.616,0.542,645.749,22.982,51.892,ar_limpo,0,ar_limpo_000,158.0
159000,107.993,0.846,0.58,0.339,23.104,54.825,23.348,49.24,994.483,15852.074,49.789,495.896,0.491,626.209,22.937,51.458,ar_limpo,0,ar_limpo_000,159.0
160000,117.427,1.539,0.587,0.387,23.102,54.328,23.297,50.134,993.965,16052.869,47.525,518.455,0.482,663.443,23.117,51.707,ar_limpo,0,ar_limpo_000,160.0
161000,104.611,1.637,0.602,0.361,23.035,55.039,23.502,50.292,994.062,15881.823,45.942,498.265,0.593,644.197,22.949,51.88,ar_limpo,0,ar_limpo_000,161.0
162000,98.297,0.776,0.59,0.355,23.095,55.301,23.415,48.948,994.099,15836.718,53.233,500.734,0.462,643.481,22.904,51.726,ar_limpo,0,ar_limpo_000,162.0
163000,102.521,1.472,0.588,0.362,23.071,54.838,23.516,49.324,994.062,15868.561,44.104,516.59,0.4,658.272,23.143,51.898,ar_limpo,0,ar_limpo_000,163.0
164000,99.077,0.24,0.576,0.372,22.958,54.513,23.215,50.643,994.206,15924.495,53.128,494.693,0.483,675.488,22.928,52.145,ar_limpo,0,ar_limpo_000,164.0
165000,101.788,1.039,0.58,0.33,22.989,54.879,23.346,49.583,993.499,15797.643,51.227,500.365,0.583,657.24,22.952,51.73,ar_limpo,0,ar_limpo_000,165.0
166000,98.616,0.86,0.58,0.379,22.988,55.066,23.305,49.25,993.932,15895.679,50.605,513.57,0.474,641.785,23.078,51.782,ar_limpo,0,ar_limpo_000,166.0
167000,100.46,0.958,0.608,0.325,22.934,55.325,23.493,49.485,994.589,15882.241,47.821,493.699,0.518,655.815,22.93,52.103,ar_limpo,0,ar_limpo_000,167.0
168000,96.943,0.523,0.605,0.335,23.008,54.418,23.365,50.045,994.081,15744.061,49.64,503.499,0.574,659.578,23.086,52.317,ar_limpo,0,ar_limpo_000,168.0
169000,94.663,0.869,0.594,0.34,22.91,54.978,23.255,49.609,993.43,15896.876,53.937,523.192,0.53,638.472,23.058,52.21,ar_limpo,0,ar_limpo_000,169.0
170000,95.181,1.352,0.573,0.341,23.005,55.343,23.371,50.178,993.085,16073.07,48.565,494.771,0.374,632.61,22.86,52.303,ar_limpo,0,ar_limpo_000,170.0
171000,92.625,1.109,0.59,0.342,22.918,55.605,23.421,49.384,994.24,15834.045,51.395,508.262,0.459,655.9,22.759,52.274,ar_limpo,0,ar_limpo_000,171.0
172000,84.32,2.01,0.585,0.341,23.091,54.608,23.41,49.858,994.001,15860.114,51.314,492.602,0.506,657.542,22.952,52.418,ar_limpo,0,ar_limpo_000,172.0
173000,103.886,0.882,0.572,0.349,22.964,54.743,23.389,49.894,994.053,16354.947,52.735,508.496,0.526,642.755,22.915,51.886,ar_limpo,0,ar_limpo_000,173.0
174000,109.489,1.48,0.558,0.323,23.134,55.713,23.35,49.961,994.025,16275.796,48.536,505.918,0.514,653.608,23.084,52.073,ar_limpo,0,ar_limpo_000,174.0
175000,89.749,1.361,0.573,0.363,23.021,54.511,23.42,49.682,994.135,15898.927,53.03,492.883,0.482,641.601,22.936,51.865,ar_limpo,0,ar_limpo_000,175.0
176000,101.714,1.224,0.581,0.343,22.875,55.471,23.359,50.2,993.467,16378.555,52.075,491.113,0.517,666.113,22.986,51.149,ar_limpo,0,ar_limpo_000,176.0
177000,103.655,1.739,0.556,0.365,22.981,54.954,23.415,50.006,994.431,15708.858,49.742,490.644,0.474,685.671,22.932,52.224,ar_limpo,0,ar_limpo_000,177.0
178000,102.451,0.232,0.563,0.323,22.988,54.343,23.328,49.232,994.337,16149.216,54.459,498.241,0.537,663.555,23.167,51.375,ar_limpo,0,ar_limpo_000,178.0
179000,93.517,0.608,0.559,0.361,23.058,54.301,23.313,50.157,993.754,16057.253,49.493,510.6,0.556,628.042,23.109,51.759,ar_limpo,0,ar_limpo_000,179.0
0,102.765,1.329,0.585,0.33,23.072,55.223,23.357,50.291,994.182,16073.533,50.085,505.467,0.463,648.045,22.961,52.299,ar_limpo,1,ar_limpo_001,0.0
1000,100.318,0.883,0.568,0.346,23.001,54.862,23.504,50.503,992.644,15527.747,49.476,495.778,0.511,652.608,23.169,51.444,ar_limpo,1,ar_limpo_001,1.0
2000,96.979,1.817,0.59,0.36,22.959,54.176,23.413,50.055,993.386,15829.193,49.784,490.552,0.495,651.146,23.003,51.747,ar_limpo,1,ar_limpo_001,2.0
3000,104.75,1.356,0.585,0.338,23.059,54.749,23.47,49.464,994.457,15994.984,46.254,496.861,0.503,653.273,22.921,51.446,ar_limpo,1,ar_limpo_001,3.0
4000,101.597,0.813,0.584,0.361,22.868,55.127,23.498,49.851,993.595,16188.061,50.76,508.959,0.483,632.218,22.991,51.777,ar_limpo,1,ar_limpo_001,4.0
5000,106.203,1.077,0.556,0.332,23.071,55.34,23.349,49.999,994.223,16117.101,52.629,502.565,0.495,646.894,23.084,50.875,ar_limpo,1,ar_limpo_001,5.0
6000,98.891,1.013,0.559,0.355,22.948,55.431,23.39,50.335,994.609,16095.732,47.373,484.857,0.588,648.664,22.945,52.072,ar_limpo,1,ar_limpo_001,6.0
7000,98.469,1.341,0.581,0.35,22.943,55.235,23.317,50.333,994.762,15618.828,42.601,506.169,0.627,637.989,22.9,52.294,ar_limpo,1,ar_limpo_001,7.0
8000,93.274,0.798,0.575,0.358,22.968,55.139,23.386,49.578,993.84,15762.4,50.02,488.761,0.445,667.484,22.996,51.973,ar_limpo,1,ar_limpo_001,8.0
9000,104.092,0.832,0.577,0.356,23.023,54.42,23.467,49.705,993.472,15774.881,48.828,516.273,0.441,651.921,22.829,51.999,ar_limpo,1,ar_limpo_001,9.0
10000,107.197,0.905,0.571,0.353,23.056,55.332,23.558,50.105,993.704,15968.505,49.783,501.087,0.498,652.088,22.866,52.415,ar_limpo,1,ar_limpo_001,10.0
11000,95.402,0.531,0.59,0.37,23.039,55.081,23.325,51.436,994.44,15715.176,47.661,500.87,0.422,652.024,22.963,52.613,ar_limpo,1,ar_limpo_001,11.0
12000,107.697,0.0,0.581,0.326,23.089,55.084,23.444,49.467,994.914,16505.018,46.806,503.728,0.466,649.717,22.899,52.934,ar_limpo,1,ar_limpo_001,12.0
13000,92.247,0.882,0.588,0.34,22.981,54.718,23.389,49.415,993.781,15948.277,48.999,500.567,0.485,659.039,22.974,51.932,ar_limpo,1,ar_limpo_001,13.0
14000,94.682,0.789,0.561,0.358,22.909,54.627,23.429,50.201,993.8,15495.184,51.262,502.596,0.429,659.244,22.944,51.437,ar_limpo,1,ar_limpo_001,14.0
15000,100.766,0.929,0.583,0.326,23.145,54.699,23.277,50.309,993.823,16081.215,48.981,499.403,0.512,641.04,23.054,51.765,ar_limpo,1,ar_limpo_001,15.0
16000,93.043,1.031,0.587,0.347,22.931,55.31,23.259,49.485,994.02,15659.735,50.084,499.451,0.545,639.023,22.95,52.167,ar_limpo,1,ar_limpo_001,16.0
17000,80.339,2.24,0.57,0.339,23.069,54.98,23.258,50.313,994.428,15887.513,49.155,504.86,0.455,655.261,23.016,51.663,ar_limpo,1,ar_limpo_001,17.0
18000,88.863,0.91,0.567,0.365,23.012,55.391,23.411,50.131,993.609,16167.012,55.354,496.903,0.47,648.106,22.961,51.649,ar_limpo,1,ar_limpo_001,18.0
19000,101.106,0.884,0.602,0.35,23.026,55.476,23.376,50.718,993.684,15797.918,48.901,498.853,0.43,649.579,22.867,52.696,ar_limpo,1,ar_limpo_001,19.0
20000,99.352,0.743,0.566,0.344,22.982,54.478,23.326,49.906,993.74,16234.803,53.414,500.16,0.524,633.978,23.051,51.985,ar_limpo,1,ar_limpo_001,20.0
21000,103.877,1.64,0.546,0.354,22.912,55.296,23.295,49.752,994.101,16153.377,50.224,492.072,0.472,660.614,23.0,51.158,ar_limpo,1,ar_limpo_001,21.0
22000,106.749,1.166,0.593,0.345,23.066,54.469,23.446,49.755,994.337,16251.411,47.792,499.488,0.502,664.276,23.057,51.39,ar_limpo,1,ar_limpo_001,22.0
23000,103.661,1.298,0.612,0.325,22.957,55.667,23.292,49.4,994.259,16254.602,47.994,505.401,0.506,668.225,23.0,52.495,ar_limpo,1,ar_limpo_001,23.0
24000,92.775,0.926,0.579,0.367,23.046,54.624,23.455,50.385,993.944,15935.584,49.419,483.05,0.509,652.815,22.931,52.371,ar_limpo,1,ar_limpo_001,24.0
25000,89.016,0.779,0.573,0.38,22.872,55.281,23.475,50.189,994.591,15749.316,43.159,507.668,0.44,646.083,22.906,52.526,ar_limpo,1,ar_limpo_001,25.0
26000,106.921,0.712,0.594,0.352,22.989,55.029,23.384,50.308,994.155,15912.633,53.019,493.885,0.514,655.066,23.118,51.747,ar_limpo,1,ar_limpo_001,26.0
27000,113.945,1.07,0.577,0.34,23.047,55.024,23.312,49.436,993.722,15830.998,53.271,513.755,0.543,654.294,22.966,52.027,ar_limpo,1,ar_limpo_001,27.0
28000,107.078,1.852,0.594,0.346,23.003,54.759,23.337,49.908,994.098,16458.975,50.156,513.574,0.588,650.946,23.129,52.357,ar_limpo,1,ar_limpo_001,28.0
29000,96.66,1.106,0.58,0.347,22.984,55.072,23.435,49.558,993.995,15619.411,50.782,506.236,0.508,653.43,23.047,51.667,ar_limpo,1,ar_limpo_001,29.0
30000,98.088,1.204,0.595,0.356,23.204,54.954,23.48,50.633,993.933,15794.872,46.452,501.623,0.556,653.26,23.014,51.81,ar_limpo,1,ar_limpo_001,30.0
31000,104.488,0.146,0.583,0.35,22.89,56.088,23.289,49.461,993.4,16277.592,47.336,506.687,0.529,653.116,22.895,51.694,ar_limpo,1,ar_limpo_001,31.0
32000,113.385,0.484,0.568,0.348,23.065,55.126,23.459,49.466,994.472,16142.257,45.216,515.399,0.615,640.777,23.004,52.699,ar_limpo,1,ar_limpo_001,32.0
33000,88.15,0.204,0.561,0.341,22.954,55.304,23.421,49.377,994.284,16468.52,53.591,509.911,0.501,661.804,22.923,52.376,ar_limpo,1,ar_limpo_001,33.0
34000,99.302,1.452,0.587,0.334,23.01,55.609,23.31,49.72,993.616,15626.089,52.884,513.11,0.54,652.911,22.996,52.12,ar_limpo,1,ar_limpo_001,34.0
35000,94.148,1.358,0.596,0.364,22.958,55.039,23.387,50.894,994.09,15529.482,51.196,518.823,0.534,660.554,23.003,51.014,ar_limpo,1,ar_limpo_001,35.0
36000,85.518,0.502,0.578,0.355,23.055,54.83,23.477,49.86,993.648,16212.91,47.257,472.709,0.447,651.13,22.754,51.821,ar_limpo,1,ar_limpo_001,36.0
37000,97.343,0.429,0.558,0.343,22.956,55.63,23.43,49.21,993.573,16176.285,55.688,503.865,0.516,672.329,22.998,51.845,ar_limpo,1,ar_limpo_001,37.0
38000,88.694,0.795,0.613,0.329,23.001,54.296,23.41,50.444,993.878,16182.587,52.163,504.47,0.586,659.346,22.976,51.66,ar_limpo,1,ar_limpo_001,38.0
39000,93.238,1.19,0.575,0.391,23.147,54.893,23.374,50.845,993.058,15887.112,52.852,490.879,0.476,645.786,23.053,52.069,ar_limpo,1,ar_limpo_001,39.0
40000,103.217,1.238,0.58,0.367,22.942,54.282,23.258,49.189,993.725,16257.512,50.523,494.015,0.447,643.653,22.968,51.717,ar_limpo,1,ar_limpo_001,40.0
41000,88.54,0.81,0.595,0.317,22.981,53.939,23.415,49.626,992.957,16025.176,55.452,501.089,0.558,649.142,22.827,52.245,ar_limpo,1,ar_limpo_001,41.0
42000,96.654,0.415,0.592,0.354,22.958,55.434,23.33,50.322,993.53,16133.489,46.698,514.892,0.513,667.195,22.934,51.762,ar_limpo,1,ar_limpo_001,42.0
43000,106.717,0.0,0.564,0.365,23.037,55.489,23.375,50.282,993.635,15657.01,44.916,494.483,0.473,642.447,22.716,51.001,ar_limpo,1,ar_limpo_001,43.0
44000,95.739,1.115,0.571,0.337,22.815,56.011,23.312,50.842,994.78,16068.482,48.282,501.322,0.442,653.129,23.0,52.266,ar_limpo,1,ar_limpo_001,44.0
45000,107.603,1.693,0.574,0.366,22.937,54.553,23.351,49.509,994.49,16230.81,53.817,499.747,0.514,643.059,22.908,52.224,ar_limpo,1,ar_limpo_001,45.0
46000,102.147,0.557,0.589,0.324,22.986,54.685,23.358,49.458,994.476,16141.487,53.55,501.305,0.435,645.452,22.905,52.223,ar_limpo,1,ar_limpo_001,46.0
47000,109.59,1.126,0.571,0.344,23.015,54.27,23.411,50.092,993.72,15891.491,50.462,491.617,0.458,659.12,23.016,52.829,ar_limpo,1,ar_limpo_001,47.0
48000,91.936,0.28,0.594,0.364,22.939,54.254,23.394,49.111,993.816,15447.272,49.196,478.486,0.487,667.814,22.976,52.368,ar_limpo,1,ar_limpo_001,48.0
49000,94.583,0.629,0.557,0.365,22.992,55.791,23.302,49.867,994.018,16342.043,55.331,493.054,0.441,628.594,23.103,51.932,ar_limpo,1,ar_limpo_001,49.0
50000,94.42,0.959,0.541,0.323,23.071,55.172,23.408,49.473,994.268,16431.476,46.168,499.618,0.476,653.691,22.997,51.9,ar_limpo,1,ar_limpo_001,50.0
51000,92.513,0.972,0.57,0.347,22.991,55.3,23.349,49.811,994.509,15931.918,49.052,508.103,0.511,650.447,23.013,51.353,ar_limpo,1,ar_limpo_001,51.0
52000,103.266,1.51,0.588,0.326,23.019,54.524,23.378,50.042,993.381,16323.026,49.665,507.504,0.53,665.64,23.092,51.243,ar_limpo,1,ar_limpo_001,52.0
53000,100.038,0.131,0.573,0.36,23.07,55.627,23.367,50.143,994.032,16308.422,54.666,496.085,0.688,649.568,22.968,52.284,ar_limpo,1,ar_limpo_001,53.0
54000,105.818,1.206,0.57,0.372,23.002,55.755,23.509,49.351,993.498,15743.942,50.681,500.321,0.512,640.007,23.033,52.693,ar_limpo,1,ar_limpo_001,54.0
55000,89.171,0.914,0.583,0.348,22.983,55.876,23.501,50.417,993.611,16556.402,51.038,494.07,0.482,643.948,23.169,52.096,ar_limpo,1,ar_limpo_001,55.0
56000,100.395,0.133,0.591,0.334,22.909,55.3,23.33,50.411,994.554,15549.401,49.553,484.132,0.496,660.79,22.89,52.895,ar_limpo,1,ar_limpo_001,56.0
57000,97.403,0.521,0.578,0.362,22.889,54.993,23.289,50.594,994.069,15889.329,53.052,486.934,0.479,671.93,22.989,52.669,ar_limpo,1,ar_limpo_001,57.0
58000,101.406,0.712,0.576,0.351,22.966,54.578,23.336,49.248,994.045,16093.02,52.182,481.724,0.539,649.531,22.884,52.038,ar_limpo,1,ar_limpo_001,58.0
59000,106.341,1.2,0.591,0.364,23.07,54.971,23.232,49.609,994.167,15877.282,51.993,507.768,0.501,672.31,22.92,52.456,ar_limpo,1,ar_limpo_001,59.0
60000,96.059,0.68,0.589,0.34,23.067,54.407,23.401,49.569,993.873,15902.147,46.556,506.363,0.437,638.011,23.07,52.477,ar_limpo,1,ar_limpo_001,60.0
61000,105.196,1.129,0.614,0.332,22.939,54.494,23.471,50.136,994.547,16238.941,49.275,491.646,0.45,676.348,23.076,52.289,ar_limpo,1,ar_limpo_001,61.0
62000,97.165,0.915,0.575,0.345,22.807,54.962,23.368,50.137,994.097,16209.679,49.917,507.824,0.371,636.612,23.137,51.383,ar_limpo,1,ar_limpo_001,62.0
63000,97.654,1.277,0.567,0.361,22.885,54.036,23.293,49.166,993.984,15917.015,50.943,489.501,0.626,648.685,22.995,52.221,ar_limpo,1,ar_limpo_001,63.0
64000,97.939,0.742,0.581,0.364,23.052,55.464,23.354,49.606,994.996,15937.028,51.397,507.259,0.57,633.641,22.961,51.777,ar_limpo,1,ar_limpo_001,64.0
65000,97.495,0.03,0.578,0.306,23.023,55.263,23.447,49.392,994.473,15781.523,46.29,490.102,0.457,651.962,23.065,50.945,ar_limpo,1,ar_limpo_001,65.0
66000,95.606,1.358,0.583,0.358,22.88,55.474,23.274,50.095,994.681,16469.838,51.535,508.81,0.47,644.223,23.094,52.001,ar_limpo,1,ar_limpo_001,66.0
67000,98.981,0.436,0.582,0.36,22.936,54.746,23.526,50.089,993.856,15715.754,48.141,497.5,0.568,642.674,23.144,51.536,ar_limpo,1,ar_limpo_001,67.0
68000,97.139,1.337,0.576,0.338,22.989,55.224,23.263,49.876,993.945,15899.063,52.206,494.314,0.482,650.452,23.058,51.889,ar_limpo,1,ar_limpo_001,68.0
69000,112.133,0.637,0.599,0.337,22.987,55.182,23.564,50.448,993.797,16324.78,49.359,492.086,0.522,651.134,23.076,51.725,ar_limpo,1,ar_limpo_001,69.0
70000,103.052,1.254,0.584,0.35,22.944,55.452,23.411,50.248,993.825,16003.253,46.888,500.855,0.538,651.116,23.069,52.156,ar_limpo,1,ar_limpo_001,70.0
71000,110.911,0.924,0.555,0.356,22.987,54.513,23.452,50.132,994.223,15916.906,50.591,502.543,0.589,641.792,22.999,52.182,ar_limpo,1,ar_limpo_001,71.0
72000,86.202,0.359,0.612,0.323,23.046,54.576,23.339,49.009,993.55,16196.095,45.834,505.954,0.516,674.22,22.962,52.632,ar_limpo,1,ar_limpo_001,72.0
73000,107.111,0.885,0.555,0.373,22.891,54.763,23.471,50.558,993.577,15992.0,49.224,511.816,0.625,628.041,23.073,50.571,ar_limpo,1,ar_limpo_001,73.0
74000,100.113,0.556,0.61,0.352,22.941,54.75,23.354,50.094,993.921,16163.971,54.621,507.014,0.439,630.514,22.94,52.527,ar_limpo,1,ar_limpo_001,74.0
75000,97.32,0.733,0.582,0.329,22.909,55.255,23.376,49.773,994.159,15853.782,47.941,495.402,0.53,650.718,22.904,51.848,ar_limpo,1,ar_limpo_001,75.0
76000,105.186,1.748,0.563,0.355,22.979,55.413,23.436,50.736,994.26,15863.722,48.384,504.056,0.52,678.775,23.134,51.413,ar_limpo,1,ar_limpo_001,76.0
77000,102.802,0.468,0.555,0.361,23.044,54.481,23.531,49.511,993.416,16163.155,50.663,498.395,0.497,652.686,22.989,51.914,ar_limpo,1,ar_limpo_001,77.0
78000,84.832,0.463,0.589,0.339,23.044,55.618,23.372,50.141,995.038,16173.734,55.526,515.334,0.538,648.657,22.933,51.444,ar_limpo,1,ar_limpo_001,78.0
79000,103.891,1.187,0.577,0.363,22.952,55.555,23.403,49.982,994.0,15975.352,57.465,483.885,0.509,664.929,23.057,51.849,ar_limpo,1,ar_limpo_001,79.0
80000,113.921,0.573,0.56,0.359,22.884,53.811,23.471,50.381,994.366,15878.132,50.549,490.347,0.587,659.492,23.059,51.025,ar_limpo,1,ar_limpo_001,80.0
81000,106.458,1.598,0.598,0.362,23.0,54.829,23.448,50.191,994.118,15922.694,55.044,488.322,0.499,643.038,23.083,52.715,ar_limpo,1,ar_limpo_001,81.0
82000,109.953,1.302,0.559,0.381,23.041,54.946,23.402,49.83,994.212,16077.542,48.92,474.301,0.498,655.722,23.042,51.923,ar_limpo,1,ar_limpo_001,82.0
83000,103.627,1.411,0.573,0.372,22.844,54.369,23.328,48.778,993.5,16312.093,53.725,500.974,0.586,652.874,22.96,52.121,ar_limpo,1,ar_limpo_001,83.0
84000,98.903,1.294,0.557,0.365,22.963,55.428,23.277,49.79,994.039,16225.363,46.347,516.674,0.524,643.691,23.097,52.051,ar_limpo,1,ar_limpo_001,84.0
85000,109.266,1.929,0.592,0.342,22.966,55.291,23.423,49.583,993.666,16166.446,57.04,473.696,0.536,647.467,23.062,52.434,ar_limpo,1,ar_limpo_001,85.0
86000,100.423,0.594,0.559,0.322,23.098,54.895,23.357,49.861,993.33,16076.154,53.956,511.385,0.422,666.362,22.939,51.044,ar_limpo,1,ar_limpo_001,86.0
87000,90.164,0.613,0.58,0.335,22.879,54.868,23.554,49.649,994.232,16019.987,57.974,481.017,0.555,634.623,22.953,51.952,ar_limpo,1,ar_limpo_001,87.0
88000,125.489,0.695,0.552,0.369,22.933,54.879,23.398,50.048,993.915,16066.939,51.162,508.539,0.479,641.015,22.915,52.296,ar_limpo,1,ar_limpo_001,88.0
89000,99.63,1.221,0.588,0.375,23.017,55.376,23.304,49.46,993.844,15695.821,52.069,486.669,0.503,620.503,22.912,51.83,ar_limpo,1,ar_limpo_001,89.0
90000,97.928,0.283,0.582,0.365,23.052,54.671,23.353,49.407,994.315,16360.415,48.422,483.022,0.51,658.493,22.782,52.069,ar_limpo,1,ar_limpo_001,90.0
91000,117.315,1.328,0.588,0.356,23.085,54.529,23.332,50.204,993.657,16064.676,44.262,507.58,0.542,650.524,23.013,52.81,ar_limpo,1,ar_limpo_001,91.0
92000,91.335,0.635,0.564,0.344,22.919,55.019,23.348,49.275,993.225,16302.914,49.793,497.727,0.501,649.012,23.06,52.281,ar_limpo,1,ar_limpo_001,92.0
93000,95.282,0.671,0.564,0.331,23.112,54.542,23.238,49.578,993.606,16082.463,47.342,505.348,0.519,665.202,23.173,53.424,ar_limpo,1,ar_limpo_001,93.0
94000,110.807,0.536,0.574,0.354,23.165,55.338,23.496,49.913,994.295,16179.548,48.631,507.773,0.554,648.1,23.081,52.824,ar_limpo,1,ar_limpo_001,94.0
95000,100.53,1.0,0.575,0.341,23.012,54.794,23.375,49.613,993.232,15765.689,50.987,488.169,0.468,669.706,23.09,51.653,ar_limpo,1,ar_limpo_001,95.0
96000,104.827,0.74,0.604,0.341,23.007,55.692,23.334,50.652,993.591,16059.549,49.113,499.115,0.508,649.108,22.919,52.433,ar_limpo,1,ar_limpo_001,96.0
97000,105.764,1.516,0.601,0.33,23.103,55.649,23.357,50.519,994.734,15865.291,45.864,496.405,0.64,652.835,22.903,51.874,ar_limpo,1,ar_limpo_001,97.0
98000,92.048,0.84,0.581,0.312,23.029,55.707,23.384,49.809,994.547,15683.34,46.262,486.095,0.492,654.728,22.993,52.275,ar_limpo,1,ar_limpo_001,98.0
99000,106.646,1.199,0.568,0.346,23.1,54.477,23.38,49.791,993.91,15731.083,45.952,525.56,0.547,641.449,22.995,52.338,ar_limpo,1,ar_limpo_001,99.0
100000,97.251,1.247,0.571,0.345,22.993,54.771,23.204,50.011,994.131,16119.049,47.018,503.442,0.511,628.774,22.824,52.238,ar_limpo,1,ar_limpo_001,100.0
101000,92.367,1.401,0.612,0.341,22.945,54.994,23.454,49.432,994.623,16247.805,51.983,494.602,0.546,660.287,22.904,53.045,ar_limpo,1,ar_limpo_001,101.0
102000,97.596,1.148,0.572,0.356,23.093,54.596,23.268,49.775,993.347,15810.357,49.621,499.358,0.565,637.822,23.028,51.746,ar_limpo,1,ar_limpo_001,102.0
103000,110.92,2.011,0.585,0.375,22.958,54.2,23.298,49.21,993.523,15939.945,53.45,506.999,0.523,644.915,22.942,52.017,ar_limpo,1,ar_limpo_001,103.0
104000,101.101,1.102,0.586,0.348,22.846,54.442,23.334,50.848,993.786,16168.759,54.393,503.334,0.48,646.481,22.918,52.153,ar_limpo,1,ar_limpo_001,104.0
105000,109.025,1.228,0.592,0.361,23.16,54.683,23.413,50.353,994.624,15393.089,48.433,497.915,0.449,660.166,23.018,51.802,ar_limpo,1,ar_limpo_001,105.0
106000,86.927,0.47,0.565,0.357,22.902,53.965,23.284,49.704,994.837,16625.483,48.556,509.439,0.57,665.415,22.991,51.349,ar_limpo,1,ar_limpo_001,106.0
107000,96.094,0.255,0.584,0.362,22.849,54.974,23.423,50.625,994.689,16200.318,47.94,496.317,0.56,642.729,22.997,52.78,ar_limpo,1,ar_limpo_001,107.0
108000,101.023,0.45,0.576,0.36,22.985,55.581,23.503,49.675,993.748,15973.923,46.395,503.778,0.491,659.422,22.952,51.56,ar_limpo,1,ar_limpo_001,108.0
109000,114.702,0.648,0.571,0.339,22.976,54.542,23.396,49.648,993.792,16090.704,52.105,504.67,0.463,654.766,22.99,51.947,ar_limpo,1,ar_limpo_001,109.0
110000,86.221,1.269,0.578,0.376,23.051,54.442,23.29,50.575,993.563,16171.123,49.098,521.038,0.504,668.189,23.107,51.769,ar_limpo,1,ar_limpo_001,110.0
111000,97.392,1.596,0.58,0.337,23.097,56.292,23.398,50.709,993.93,16345.288,49.366,513.636,0.529,648.238,23.022,51.75,ar_limpo,1,ar_limpo_001,111.0
112000,91.339,0.596,0.58,0.335,23.039,55.294,23.442,49.782,994.059,16009.39,54.162,492.581,0.484,647.997,22.994,51.659,ar_limpo,1,ar_limpo_001,112.0
113000,95.515,1.434,0.571,0.365,23.168,55.675,23.261,50.422,994.275,16153.906,45.332,508.302,0.449,666.375,23.091,53.309,ar_limpo,1,ar_limpo_001,113.0
114000,97.446,0.416,0.597,0.364,22.975,55.712,23.46,49.387,993.856,15904.075,49.858,502.542,0.468,648.37,23.052,51.994,ar_limpo,1,ar_limpo_001,114.0
115000,98.326,0.902,0.579,0.322,23.018,54.516,23.413,49.294,994.491,16074.354,46.127,502.977,0.465,672.346,23.044,51.632,ar_limpo,1,ar_limpo_001,115.0
116000,102.292,1.012,0.599,0.356,23.046,54.473,23.469,51.08,994.352,16006.759,50.692,491.14,0.513,637.628,23.009,51.84,ar_limpo,1,ar_limpo_001,116.0
117000,93.897,1.259,0.559,0.35,22.899,55.95,23.564,50.458,994.983,16165.621,51.835,496.435,0.459,652.355,22.963,51.815,ar_limpo,1,ar_limpo_001,117.0
118000,106.375,0.976,0.558,0.348,22.944,54.886,23.317,50.633,994.984,15738.319,52.14,506.625,0.449,651.984,23.118,52.455,ar_limpo,1,ar_limpo_001,118.0
119000,113.459,0.557,0.57,0.355,23.033,55.042,23.374,49.823,993.724,16126.572,41.884,516.533,0.476,633.457,23.048,51.322,ar_limpo,1,ar_limpo_001,119.0
120000,103.482,0.859,0.59,0.363,23.107,54.774,23.38,50.015,993.313,16158.407,50.506,486.987,0.562,666.85,22.898,52.305,ar_limpo,1,ar_limpo_001,120.0
121000,110.301,1.351,0.566,0.33,22.994,54.769,23.402,49.965,994.28,15867.858,49.609,529.991,0.495,659.195,23.025,52.123,ar_limpo,1,ar_limpo_001,121.0
